,file,cid,pos,lemma,path,fileN,status
15090,379255,3,0,satatam,../TextSegmentation/Pickle_Files/379255.p,379255.p,accepted
15091,361761,1,0,IdfSa,../TextSegmentation/Pickle_Files/361761.p,361761.p,accepted
15092,89043,0,0,ganDapAzARa,../TextSegmentation/Pickle_Files/89043.p,89043.p,accepted
15093,307579,0,0,sTApay,../TextSegmentation/Pickle_Files/307579.p,307579.p,accepted
15094,91025,0,0,aSIti,../TextSegmentation/Pickle_Files/91025.p,91025.p,accepted
15095,339153,2,12,udgam,../TextSegmentation/Pickle_Files/339153.p,339153.p,accepted
15096,95730,1,0,paYcagavya,../TextSegmentation/Pickle_Files/95730.p,95730.p,accepted
15097,376660,2,0,pravac,../TextSegmentation/Pickle_Files/376660.p,376660.p,accepted
15098,338992,1,0,vigrahavant,../TextSegmentation/Pickle_Files/338992.p,338992.p,accepted
15099,76548,0,0,vEnateya,../TextSegmentation/Pickle_Files/76548.p,76548.p,accepted
15100,126653,0,0,padAti,../TextSegmentation/Pickle_Files/126653.p,126653.p,accepted
15101,80686,0,4,kriyA,../TextSegmentation/Pickle_Files/80686.p,80686.p,accepted
15102,363471,1,17,parihAra,../TextSegmentation/Pickle_Files/363471.p,363471.p,accepted
15103,103903,1,0,Bagavant,../TextSegmentation/Pickle_Files/103903.p,103903.p,accepted
15104,364755,7,0,kaTay,../TextSegmentation/Pickle_Files/364755.p,364755.p,accepted
15105,376417,3,0,SiKin,../TextSegmentation/Pickle_Files/376417.p,376417.p,accepted
15106,343824,0,5,ekapfTaktva,../TextSegmentation/Pickle_Files/343824.p,343824.p,accepted
15107,114646,2,0,vAri,../TextSegmentation/Pickle_Files/114646.p,114646.p,accepted
15108,57285,3,0,prAp,../TextSegmentation/Pickle_Files/57285.p,57285.p,accepted
15109,357940,0,0,uBaya,../TextSegmentation/Pickle_Files/357940.p,357940.p,accepted
15110,386406,4,0,mahAtman,../TextSegmentation/Pickle_Files/386406.p,386406.p,accepted
15111,384597,3,0,samantataḥ,../TextSegmentation/Pickle_Files/384597.p,384597.p,accepted
15112,60806,0,0,parihAra,../TextSegmentation/Pickle_Files/60806.p,60806.p,accepted
15113,364385,0,0,antevAsin,../TextSegmentation/Pickle_Files/364385.p,364385.p,accepted
15114,83072,3,17,SiSu,../TextSegmentation/Pickle_Files/83072.p,83072.p,accepted
15115,104518,1,0,kaScid,../TextSegmentation/Pickle_Files/104518.p,104518.p,accepted
15116,61691,2,0,rucira,../TextSegmentation/Pickle_Files/61691.p,61691.p,accepted
15117,149191,1,0,nAgapura,../TextSegmentation/Pickle_Files/149191.p,149191.p,accepted
15118,87341,1,0,samaDigam,../TextSegmentation/Pickle_Files/87341.p,87341.p,accepted
15119,94167,4,11,priya,../TextSegmentation/Pickle_Files/94167.p,94167.p,accepted
15120,306805,2,0,vasudeva,../TextSegmentation/Pickle_Files/306805.p,306805.p,accepted
15121,394192,4,0,parivartana,../TextSegmentation/Pickle_Files/394192.p,394192.p,accepted
15122,349406,1,0,praviS,../TextSegmentation/Pickle_Files/349406.p,349406.p,accepted
15123,57570,2,0,parisAntvay,../TextSegmentation/Pickle_Files/57570.p,57570.p,accepted
15124,71608,1,0,prAp,../TextSegmentation/Pickle_Files/71608.p,71608.p,accepted
15125,332352,2,6,jYa,../TextSegmentation/Pickle_Files/332352.p,332352.p,accepted
15126,65703,0,0,kaNgu,../TextSegmentation/Pickle_Files/65703.p,65703.p,accepted
15127,393512,2,0,sEnya,../TextSegmentation/Pickle_Files/393512.p,393512.p,accepted
15128,130306,3,0,vESravaRa,../TextSegmentation/Pickle_Files/130306.p,130306.p,accepted
15129,313897,3,0,darSay,../TextSegmentation/Pickle_Files/313897.p,313897.p,accepted
15130,303689,3,0,vimala,../TextSegmentation/Pickle_Files/303689.p,303689.p,accepted
15131,107945,2,0,sananda,../TextSegmentation/Pickle_Files/107945.p,107945.p,accepted
15132,149238,0,0,SikzA,../TextSegmentation/Pickle_Files/149238.p,149238.p,accepted
15133,140386,4,0,vipra,../TextSegmentation/Pickle_Files/140386.p,140386.p,accepted
15134,90036,2,13,praBA,../TextSegmentation/Pickle_Files/90036.p,90036.p,accepted
15135,101142,3,0,samAcar,../TextSegmentation/Pickle_Files/101142.p,101142.p,accepted
15136,386995,4,6,Iray,../TextSegmentation/Pickle_Files/386995.p,386995.p,accepted
15137,302932,2,0,tilaka,../TextSegmentation/Pickle_Files/302932.p,302932.p,accepted
15138,366078,2,5,sidDa,../TextSegmentation/Pickle_Files/366078.p,366078.p,accepted
15139,360357,4,0,aryaputra,../TextSegmentation/Pickle_Files/360357.p,360357.p,accepted
15140,331489,3,0,Siras,../TextSegmentation/Pickle_Files/331489.p,331489.p,accepted
15141,340235,0,6,upAdA,../TextSegmentation/Pickle_Files/340235.p,340235.p,accepted
15142,314731,1,3,aSuBa,../TextSegmentation/Pickle_Files/314731.p,314731.p,accepted
15143,71843,3,1,ati,../TextSegmentation/Pickle_Files/71843.p,71843.p,accepted
15144,102625,3,0,yadvftta,../TextSegmentation/Pickle_Files/102625.p,102625.p,accepted
15145,318529,3,0,prAh,../TextSegmentation/Pickle_Files/318529.p,318529.p,accepted
15146,89257,0,0,viza,../TextSegmentation/Pickle_Files/89257.p,89257.p,accepted
15147,380610,4,0,smi,../TextSegmentation/Pickle_Files/380610.p,380610.p,accepted
15148,309059,3,0,vAcika,../TextSegmentation/Pickle_Files/309059.p,309059.p,accepted
15149,96581,0,8,amfta,../TextSegmentation/Pickle_Files/96581.p,96581.p,accepted
15150,58340,8,0,Bizaj,../TextSegmentation/Pickle_Files/58340.p,58340.p,accepted
15151,367881,3,0,kaScana,../TextSegmentation/Pickle_Files/367881.p,367881.p,accepted
15152,90492,2,0,divya,../TextSegmentation/Pickle_Files/90492.p,90492.p,accepted
15153,329521,2,0,ApUray,../TextSegmentation/Pickle_Files/329521.p,329521.p,accepted
15154,125263,3,0,dEtya,../TextSegmentation/Pickle_Files/125263.p,125263.p,accepted
15155,142830,4,0,viniScaya,../TextSegmentation/Pickle_Files/142830.p,142830.p,accepted
15156,143294,3,0,nikft,../TextSegmentation/Pickle_Files/143294.p,143294.p,accepted
15158,69862,0,0,kzip,../TextSegmentation/Pickle_Files/69862.p,69862.p,accepted
15159,144643,0,0,nirBid,../TextSegmentation/Pickle_Files/144643.p,144643.p,accepted
15160,338019,0,0,bfhant,../TextSegmentation/Pickle_Files/338019.p,338019.p,accepted
15161,117881,0,0,muKeBagA,../TextSegmentation/Pickle_Files/117881.p,117881.p,accepted
15162,399537,1,2,asukara,../TextSegmentation/Pickle_Files/399537.p,399537.p,accepted
15163,126164,2,0,Aci,../TextSegmentation/Pickle_Files/126164.p,126164.p,accepted
15164,398276,2,0,adeya,../TextSegmentation/Pickle_Files/398276.p,398276.p,accepted
15165,390523,2,0,avyagra,../TextSegmentation/Pickle_Files/390523.p,390523.p,accepted
15166,120571,1,0,saMnihita,../TextSegmentation/Pickle_Files/120571.p,120571.p,accepted
15167,54012,1,0,trivft,../TextSegmentation/Pickle_Files/54012.p,54012.p,accepted
15168,136880,1,0,Agam,../TextSegmentation/Pickle_Files/136880.p,136880.p,accepted
15169,100173,0,30,aBisaMkruD,../TextSegmentation/Pickle_Files/100173.p,100173.p,accepted
15170,100985,6,0,saMvf,../TextSegmentation/Pickle_Files/100985.p,100985.p,accepted
15171,85584,0,11,SEla,../TextSegmentation/Pickle_Files/85584.p,85584.p,accepted
15172,373080,2,0,sapiRqa,../TextSegmentation/Pickle_Files/373080.p,373080.p,accepted
15173,62795,0,7,aSeza,../TextSegmentation/Pickle_Files/62795.p,62795.p,accepted
15174,365014,4,0,pracCAday,../TextSegmentation/Pickle_Files/365014.p,365014.p,accepted
15175,146973,5,0,nibuD,../TextSegmentation/Pickle_Files/146973.p,146973.p,accepted
15176,386382,0,0,ati,../TextSegmentation/Pickle_Files/386382.p,386382.p,accepted
15177,300356,0,0,mantray,../TextSegmentation/Pickle_Files/300356.p,300356.p,accepted
15178,142845,0,0,aDiruh,../TextSegmentation/Pickle_Files/142845.p,142845.p,accepted
15179,366830,0,0,kAliya,../TextSegmentation/Pickle_Files/366830.p,366830.p,accepted
15180,340684,0,0,uB,../TextSegmentation/Pickle_Files/340684.p,340684.p,accepted
15181,326373,4,0,prAdurBU,../TextSegmentation/Pickle_Files/326373.p,326373.p,accepted
15182,352928,3,0,pAratantrya,../TextSegmentation/Pickle_Files/352928.p,352928.p,accepted
15183,374192,2,0,niyam,../TextSegmentation/Pickle_Files/374192.p,374192.p,accepted
15184,356780,6,0,saMjaya,../TextSegmentation/Pickle_Files/356780.p,356780.p,accepted
15185,380608,3,0,vArija,../TextSegmentation/Pickle_Files/380608.p,380608.p,accepted
15186,68221,4,0,pariSuz,../TextSegmentation/Pickle_Files/68221.p,68221.p,accepted
15187,361996,4,0,kuYjara,../TextSegmentation/Pickle_Files/361996.p,361996.p,accepted
15188,72322,4,0,samantataḥ,../TextSegmentation/Pickle_Files/72322.p,72322.p,accepted
15189,78609,1,8,BUyizWa,../TextSegmentation/Pickle_Files/78609.p,78609.p,accepted
15190,354157,0,0,dOhitra,../TextSegmentation/Pickle_Files/354157.p,354157.p,accepted
15191,76197,3,0,vatsarAntaka,../TextSegmentation/Pickle_Files/76197.p,76197.p,accepted
15192,384967,1,0,samBU,../TextSegmentation/Pickle_Files/384967.p,384967.p,accepted
15193,382761,0,0,amfzyamARa,../TextSegmentation/Pickle_Files/382761.p,382761.p,accepted
15194,125877,2,0,samAsAday,../TextSegmentation/Pickle_Files/125877.p,125877.p,accepted
15195,313283,1,0,mahAmeru,../TextSegmentation/Pickle_Files/313283.p,313283.p,accepted
15196,55999,1,11,saMvf,../TextSegmentation/Pickle_Files/55999.p,55999.p,accepted
15197,385800,5,0,SiKaRqin,../TextSegmentation/Pickle_Files/385800.p,385800.p,accepted
15198,333564,4,0,viDA,../TextSegmentation/Pickle_Files/333564.p,333564.p,accepted
15199,383177,0,0,ajeya,../TextSegmentation/Pickle_Files/383177.p,383177.p,accepted
15200,396445,2,0,mahA,../TextSegmentation/Pickle_Files/396445.p,396445.p,accepted
15201,74291,2,1,apaGana,../TextSegmentation/Pickle_Files/74291.p,74291.p,accepted
15202,149554,3,0,zaRmuKa,../TextSegmentation/Pickle_Files/149554.p,149554.p,accepted
15203,108718,4,0,saMci,../TextSegmentation/Pickle_Files/108718.p,108718.p,accepted
15204,378911,2,0,atimAna,../TextSegmentation/Pickle_Files/378911.p,378911.p,accepted
15205,359318,5,2,saMvf,../TextSegmentation/Pickle_Files/359318.p,359318.p,accepted
15206,134039,5,0,saMtati,../TextSegmentation/Pickle_Files/134039.p,134039.p,accepted
15207,127937,2,0,saMgrAma,../TextSegmentation/Pickle_Files/127937.p,127937.p,accepted
15208,54795,0,0,paScAt,../TextSegmentation/Pickle_Files/54795.p,54795.p,accepted
15209,126421,3,0,pratirUpaka,../TextSegmentation/Pickle_Files/126421.p,126421.p,accepted
15210,50409,3,0,avyagra,../TextSegmentation/Pickle_Files/50409.p,50409.p,accepted
15211,364925,5,0,prativiDA,../TextSegmentation/Pickle_Files/364925.p,364925.p,accepted
15212,379962,5,0,pftanApati,../TextSegmentation/Pickle_Files/379962.p,379962.p,accepted
15213,146279,0,0,sidDacUrRa,../TextSegmentation/Pickle_Files/146279.p,146279.p,accepted
15214,59254,5,4,pAdukA,../TextSegmentation/Pickle_Files/59254.p,59254.p,accepted
15215,149900,4,0,kramAt,../TextSegmentation/Pickle_Files/149900.p,149900.p,accepted
15216,93011,3,0,varRay,../TextSegmentation/Pickle_Files/93011.p,93011.p,accepted
15217,117879,5,5,yogin,../TextSegmentation/Pickle_Files/117879.p,117879.p,accepted
15218,328065,4,0,avikzipta,../TextSegmentation/Pickle_Files/328065.p,328065.p,accepted
15219,89058,3,0,pradApay,../TextSegmentation/Pickle_Files/89058.p,89058.p,accepted
15220,333313,0,0,SAnti,../TextSegmentation/Pickle_Files/333313.p,333313.p,accepted
15221,376739,4,0,mahAtman,../TextSegmentation/Pickle_Files/376739.p,376739.p,accepted
15222,355072,1,0,Bagavant,../TextSegmentation/Pickle_Files/355072.p,355072.p,accepted
15223,381887,0,0,sADya,../TextSegmentation/Pickle_Files/381887.p,381887.p,accepted
15224,124631,3,0,vac,../TextSegmentation/Pickle_Files/124631.p,124631.p,accepted
15225,59489,1,0,vahni,../TextSegmentation/Pickle_Files/59489.p,59489.p,accepted
15226,127886,5,0,jagant,../TextSegmentation/Pickle_Files/127886.p,127886.p,accepted
15227,397159,4,0,mahA,../TextSegmentation/Pickle_Files/397159.p,397159.p,accepted
15228,332653,3,0,smfti,../TextSegmentation/Pickle_Files/332653.p,332653.p,accepted
15229,145064,1,0,nirABAsa,../TextSegmentation/Pickle_Files/145064.p,145064.p,accepted
15230,395565,2,0,prativac,../TextSegmentation/Pickle_Files/395565.p,395565.p,accepted
15231,141379,0,0,yayAti,../TextSegmentation/Pickle_Files/141379.p,141379.p,accepted
15232,75965,0,0,sTErya,../TextSegmentation/Pickle_Files/75965.p,75965.p,accepted
15233,338383,0,0,Siras,../TextSegmentation/Pickle_Files/338383.p,338383.p,accepted
15234,313601,0,0,parivraj,../TextSegmentation/Pickle_Files/313601.p,313601.p,accepted
15235,140326,4,3,aBicoday,../TextSegmentation/Pickle_Files/140326.p,140326.p,accepted
15236,148003,0,13,dEva,../TextSegmentation/Pickle_Files/148003.p,148003.p,accepted
15237,87775,4,6,ESvara,../TextSegmentation/Pickle_Files/87775.p,87775.p,accepted
15238,59950,1,0,Satakratu,../TextSegmentation/Pickle_Files/59950.p,59950.p,accepted
15239,139082,3,0,kampay,../TextSegmentation/Pickle_Files/139082.p,139082.p,accepted
15240,93502,1,0,saMyuj,../TextSegmentation/Pickle_Files/93502.p,93502.p,accepted
15241,363390,0,0,tena,../TextSegmentation/Pickle_Files/363390.p,363390.p,accepted
15242,394216,6,0,viqambana,../TextSegmentation/Pickle_Files/394216.p,394216.p,accepted
15243,74569,0,0,vici,../TextSegmentation/Pickle_Files/74569.p,74569.p,accepted
15244,76282,1,0,budDi,../TextSegmentation/Pickle_Files/76282.p,76282.p,accepted
15245,127439,0,0,satyavant,../TextSegmentation/Pickle_Files/127439.p,127439.p,accepted
15246,69372,3,0,hanumant,../TextSegmentation/Pickle_Files/69372.p,69372.p,accepted
15247,129342,4,0,mahAtman,../TextSegmentation/Pickle_Files/129342.p,129342.p,accepted
15248,366886,2,0,kiMgotra,../TextSegmentation/Pickle_Files/366886.p,366886.p,accepted
15249,65307,7,0,hita,../TextSegmentation/Pickle_Files/65307.p,65307.p,accepted
15250,102107,3,0,parivf,../TextSegmentation/Pickle_Files/102107.p,102107.p,accepted
15251,146495,4,0,rati,../TextSegmentation/Pickle_Files/146495.p,146495.p,accepted
15252,106485,0,5,praBfti,../TextSegmentation/Pickle_Files/106485.p,106485.p,accepted
15253,315844,2,0,SEla,../TextSegmentation/Pickle_Files/315844.p,315844.p,accepted
15254,355301,1,0,dakziRatas,../TextSegmentation/Pickle_Files/355301.p,355301.p,accepted
15255,65278,0,4,ityAdi,../TextSegmentation/Pickle_Files/65278.p,65278.p,accepted
15256,137415,0,5,pravac,../TextSegmentation/Pickle_Files/137415.p,137415.p,accepted
15257,389085,5,0,izvasana,../TextSegmentation/Pickle_Files/389085.p,389085.p,accepted
15258,350834,3,0,varjay,../TextSegmentation/Pickle_Files/350834.p,350834.p,accepted
15259,330564,2,0,saMtApa,../TextSegmentation/Pickle_Files/330564.p,330564.p,accepted
15260,329762,4,0,aBivft,../TextSegmentation/Pickle_Files/329762.p,329762.p,accepted
15261,329456,1,0,pratipad,../TextSegmentation/Pickle_Files/329456.p,329456.p,accepted
15262,112474,0,0,tArA,../TextSegmentation/Pickle_Files/112474.p,112474.p,accepted
15263,326901,2,3,Sakti,../TextSegmentation/Pickle_Files/326901.p,326901.p,accepted
15264,72717,0,0,ayuta,../TextSegmentation/Pickle_Files/72717.p,72717.p,accepted
15265,341977,2,0,jYA,../TextSegmentation/Pickle_Files/341977.p,341977.p,accepted
15266,333359,0,0,prAyaScitta,../TextSegmentation/Pickle_Files/333359.p,333359.p,accepted
15267,80519,2,10,aparAjita,../TextSegmentation/Pickle_Files/80519.p,80519.p,accepted
15268,376207,4,0,girijApati,../TextSegmentation/Pickle_Files/376207.p,376207.p,accepted
15269,91912,5,3,aBipad,../TextSegmentation/Pickle_Files/91912.p,91912.p,accepted
15270,330654,5,0,viza,../TextSegmentation/Pickle_Files/330654.p,330654.p,accepted
15271,101038,2,0,vipula,../TextSegmentation/Pickle_Files/101038.p,101038.p,accepted
15272,117358,5,0,pre,../TextSegmentation/Pickle_Files/117358.p,117358.p,accepted
15273,92865,2,0,sArDam,../TextSegmentation/Pickle_Files/92865.p,92865.p,accepted
15274,114239,0,0,pracC,../TextSegmentation/Pickle_Files/114239.p,114239.p,accepted
15275,96233,3,5,amlAna,../TextSegmentation/Pickle_Files/96233.p,96233.p,accepted
15276,317052,3,0,vipra,../TextSegmentation/Pickle_Files/317052.p,317052.p,accepted
15277,319271,3,9,aviSezatas,../TextSegmentation/Pickle_Files/319271.p,319271.p,accepted
15278,393298,5,0,jayadraTa,../TextSegmentation/Pickle_Files/393298.p,393298.p,accepted
15279,367341,4,0,alaMkf,../TextSegmentation/Pickle_Files/367341.p,367341.p,accepted
15280,94290,1,0,praBfti,../TextSegmentation/Pickle_Files/94290.p,94290.p,accepted
15281,69745,5,0,sa,../TextSegmentation/Pickle_Files/69745.p,69745.p,accepted
15282,372070,0,0,niveday,../TextSegmentation/Pickle_Files/372070.p,372070.p,accepted
15283,324185,3,0,akftAtman,../TextSegmentation/Pickle_Files/324185.p,324185.p,accepted
15284,87497,1,0,deveSI,../TextSegmentation/Pickle_Files/87497.p,87497.p,accepted
15285,148580,5,0,mahA,../TextSegmentation/Pickle_Files/148580.p,148580.p,accepted
15286,136541,2,0,paritras,../TextSegmentation/Pickle_Files/136541.p,136541.p,accepted
15287,394599,5,0,Sakti,../TextSegmentation/Pickle_Files/394599.p,394599.p,accepted
15288,68103,0,0,kiMnimitta,../TextSegmentation/Pickle_Files/68103.p,68103.p,accepted
15289,132024,3,0,varavarRinI,../TextSegmentation/Pickle_Files/132024.p,132024.p,accepted
15290,395938,3,0,tapAnta,../TextSegmentation/Pickle_Files/395938.p,395938.p,accepted
15291,345139,1,0,smfti,../TextSegmentation/Pickle_Files/345139.p,345139.p,accepted
15292,117149,0,0,tamisra,../TextSegmentation/Pickle_Files/117149.p,117149.p,accepted
15293,133349,1,9,vikzeptf,../TextSegmentation/Pickle_Files/133349.p,133349.p,accepted
15294,115731,1,0,nivAta,../TextSegmentation/Pickle_Files/115731.p,115731.p,accepted
15295,392562,1,0,pfTivI,../TextSegmentation/Pickle_Files/392562.p,392562.p,accepted
15296,382722,2,0,AjYA,../TextSegmentation/Pickle_Files/382722.p,382722.p,accepted
15297,340452,0,0,dfzwAnta,../TextSegmentation/Pickle_Files/340452.p,340452.p,accepted
15298,93716,4,0,niScitam,../TextSegmentation/Pickle_Files/93716.p,93716.p,accepted
15299,102506,3,0,niScaya,../TextSegmentation/Pickle_Files/102506.p,102506.p,accepted
15300,71128,4,0,triviDa,../TextSegmentation/Pickle_Files/71128.p,71128.p,accepted
15301,71640,1,0,gardaBI,../TextSegmentation/Pickle_Files/71640.p,71640.p,accepted
15302,130289,0,0,nEyAyika,../TextSegmentation/Pickle_Files/130289.p,130289.p,accepted
15303,398647,4,0,pratimuc,../TextSegmentation/Pickle_Files/398647.p,398647.p,accepted
15304,389477,1,0,hari,../TextSegmentation/Pickle_Files/389477.p,389477.p,accepted
15305,342484,5,0,pura,../TextSegmentation/Pickle_Files/342484.p,342484.p,accepted
15306,377294,5,0,SarvarI,../TextSegmentation/Pickle_Files/377294.p,377294.p,accepted
15307,83939,5,0,apUrva,../TextSegmentation/Pickle_Files/83939.p,83939.p,accepted
15308,134977,2,13,amara,../TextSegmentation/Pickle_Files/134977.p,134977.p,accepted
15309,332707,0,6,hatyA,../TextSegmentation/Pickle_Files/332707.p,332707.p,accepted
15310,347119,2,0,BAvay,../TextSegmentation/Pickle_Files/347119.p,347119.p,accepted
15311,144611,0,13,varjay,../TextSegmentation/Pickle_Files/144611.p,144611.p,accepted
15312,91476,0,0,praRaS,../TextSegmentation/Pickle_Files/91476.p,91476.p,accepted
15313,89191,3,0,daSaguRa,../TextSegmentation/Pickle_Files/89191.p,89191.p,accepted
15314,71688,2,8,vinASana,../TextSegmentation/Pickle_Files/71688.p,71688.p,accepted
15315,74634,0,28,upalakzay,../TextSegmentation/Pickle_Files/74634.p,74634.p,accepted
15316,72539,5,4,vikAra,../TextSegmentation/Pickle_Files/72539.p,72539.p,accepted
15317,329404,0,0,catuzpAd,../TextSegmentation/Pickle_Files/329404.p,329404.p,accepted
15318,104367,0,0,damayantI,../TextSegmentation/Pickle_Files/104367.p,104367.p,accepted
15319,301920,4,0,pracC,../TextSegmentation/Pickle_Files/301920.p,301920.p,accepted
15320,350689,0,0,amoGadarSana,../TextSegmentation/Pickle_Files/350689.p,350689.p,accepted
15321,391593,4,0,upalaB,../TextSegmentation/Pickle_Files/391593.p,391593.p,accepted
15322,115599,2,0,BAsay,../TextSegmentation/Pickle_Files/115599.p,115599.p,accepted
15323,358224,0,0,vidyADara,../TextSegmentation/Pickle_Files/358224.p,358224.p,accepted
15324,305287,1,0,jagant,../TextSegmentation/Pickle_Files/305287.p,305287.p,accepted
15326,380606,3,0,viSiKa,../TextSegmentation/Pickle_Files/380606.p,380606.p,accepted
15327,72099,4,0,mahAtman,../TextSegmentation/Pickle_Files/72099.p,72099.p,accepted
